seconds,avg_odiff,ci_odiff,avg_ddiff,ci_ddiff
30,0.00,0.00,0.00,0.00
60,0.00,0.00,0.00,0.00
90,0.00,0.00,0.00,0.00
120,0.00,0.00,0.00,0.00
150,0.00,0.00,0.00,0.00
180,0.00,0.00,0.00,0.00
210,0.00,0.00,0.00,0.00
240,0.00,0.00,0.00,0.00
270,0.00,0.00,0.00,0.00
300,0.00,0.00,0.00,0.00
330,0.00,0.00,0.00,0.00
360,0.00,0.00,0.00,0.00
390,0.00,0.00,0.00,0.00
420,0.00,0.00,0.00,0.00
450,0.00,0.00,0.00,0.00
480,0.00,0.00,0.00,0.00
510,0.00,0.00,0.00,0.00
540,0.00,0.00,0.00,0.00
570,0.00,0.00,0.00,0.00
600,0.00,0.00,0.00,0.00
630,0.00,0.00,0.00,0.00
660,0.00,0.00,0.00,0.00
690,0.00,0.00,0.00,0.00
720,0.00,0.00,0.03,0.06
750,0.00,0.00,0.03,0.06
780,0.00,0.00,0.03,0.06
810,0.00,0.00,0.03,0.06
840,0.00,0.00,0.03,0.06
870,0.00,0.00,0.03,0.06
900,0.00,0.00,0.03,0.06
930,0.00,0.00,0.03,0.06
960,0.00,0.00,0.03,0.06
990,0.00,0.00,0.03,0.06
1020,0.00,0.00,0.03,0.06
1050,0.03,0.06,0.50,0.18
1080,0.07,0.09,0.80,0.17
1110,0.07,0.09,0.93,0.13
1140,0.07,0.09,1.03,0.06
1170,0.07,0.09,1.03,0.06
1200,0.07,0.09,1.03,0.06
1230,0.07,0.09,1.03,0.06
1260,0.07,0.09,1.03,0.06
1290,0.07,0.09,1.03,0.06
1320,0.07,0.09,1.03,0.06
1350,0.07,0.09,1.03,0.06
1380,0.13,0.12,1.40,0.18
1410,0.13,0.12,1.70,0.19
1440,0.13,0.12,1.80,0.17
1470,0.13,0.12,1.93,0.13
1500,0.13,0.12,2.00,0.09
1530,0.17,0.13,2.03,0.06
1560,0.17,0.13,2.03,0.06
1590,0.17,0.13,2.03,0.06
1620,0.17,0.13,2.03,0.06
1650,0.17,0.13,2.03,0.06
1680,0.17,0.13,2.03,0.06
1710,0.17,0.13,2.40,0.18
1740,0.27,0.16,2.60,0.20
1770,0.30,0.16,2.67,0.19
1800,0.33,0.17,2.73,0.18
1830,0.37,0.17,2.93,0.13
1860,0.37,0.17,3.00,0.09
1890,0.37,0.17,3.00,0.09
1920,0.37,0.17,3.03,0.06
1950,0.37,0.17,3.03,0.06
1980,0.37,0.17,3.03,0.06
2010,0.37,0.17,3.03,0.06
2040,0.43,0.20,3.23,0.15
2070,0.43,0.20,3.43,0.18
2100,0.43,0.20,3.53,0.20
2130,0.43,0.20,3.70,0.19
2160,0.43,0.20,3.90,0.14
2190,0.43,0.20,3.93,0.13
2220,0.43,0.20,3.93,0.13
2250,0.43,0.20,3.97,0.11
2280,0.43,0.20,3.97,0.11
2310,0.43,0.20,4.00,0.09
2340,0.43,0.20,4.00,0.09
2370,0.43,0.20,4.07,0.13
2400,0.47,0.20,4.30,0.16
2430,0.47,0.20,4.43,0.18
2460,0.47,0.20,4.60,0.20
2490,0.53,0.22,4.77,0.18
2520,0.57,0.22,4.93,0.13
2550,0.57,0.22,4.93,0.13
2580,0.57,0.22,4.93,0.13
2610,0.57,0.22,4.97,0.11
2640,0.57,0.22,4.97,0.11
2670,0.57,0.22,5.00,0.09
2700,0.57,0.22,5.07,0.13
2730,0.63,0.24,5.17,0.13
2760,0.63,0.24,5.30,0.16
2790,0.63,0.24,5.37,0.17
2820,0.67,0.23,5.67,0.19
2850,0.70,0.25,5.77,0.18
2880,0.70,0.25,5.87,0.15
2910,0.70,0.25,5.93,0.13
2940,0.70,0.25,5.93,0.13
2970,0.70,0.25,5.97,0.11
3000,0.70,0.25,6.00,0.09
3030,0.70,0.25,6.03,0.11
3060,0.70,0.25,6.13,0.12
3090,0.73,0.24,6.27,0.16
3120,0.73,0.24,6.33,0.17
3150,0.77,0.26,6.57,0.18
3180,0.77,0.26,6.63,0.17
3210,0.80,0.25,6.83,0.16
3240,0.80,0.25,6.93,0.13
3270,0.80,0.25,6.93,0.13
3300,0.80,0.25,6.97,0.11
3330,0.80,0.25,7.00,0.09
3360,0.80,0.25,7.03,0.11
3390,0.83,0.25,7.10,0.11
3420,0.87,0.26,7.20,0.14
3450,0.87,0.26,7.23,0.15
3480,0.90,0.28,7.37,0.17
3510,0.90,0.28,7.53,0.18
3540,0.90,0.28,7.73,0.16
3570,0.90,0.28,7.83,0.13
3600,0.93,0.28,7.93,0.13

time +odiff>0:
2581.47 (+/- 326.21) min=1032
+odiff_times=[3600, 2040, 1070, 1733, 2495, 3600, 3600, 3600, 2397, 3596, 1738, 3185, 2809, 1746, 1365, 1032, 1509, 2467, 3387, 3082, 3600, 3600, 1808, 3600, 2708, 1777, 3600, 3600, 1732, 1368]
#odiffs=[0, 2, 2, 1, 1, 0, 0, 0, 2, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 0, 0, 2, 0, 1, 1, 0, 0, 1, 1]
#ddiffs=[8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 7, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8]
